id,subject_course,department,title,section,credit_hours,capacity,enrolled,seats_available,instructors,block,days,begin_time,end_time,meeting_time
90013,JAPN0101,JAPN,Drill,Y,0,18,4,14,Masahiro Takahashi,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 MBH 430
90426,JAPN0101,JAPN,Drill,Z,0,18,5,13,Masahiro Takahashi,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 430
92816,JAPN0110,JAPN,Current Social Issues in Japan,A,1,20,7,13,Linda White,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 MBH 438
90014,JAPN0201,JAPN,Second-Year Japanese,A,1,30,13,17,Kyoko Davis,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 331
91350,JAPN0201,JAPN,Drill,Y,0,15,7,8,Masahiro Takahashi,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 MBH 430
90031,JAPN0201,JAPN,Drill,Z,0,15,6,9,Masahiro Takahashi,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 MBH 430
90041,JAPN0301,JAPN,Third-Year Japanese,A,1,15,3,12,Otilia Milutin,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 148
90369,JAPN0301,JAPN,Drill,Z,0,15,3,12,Otilia Milutin,MoWe1115,MoWe,1115,1205,MoWe 1115-1205 MBH 148
91826,JAPN0310,JAPN,Variation &amp; Change in Japanese,A,1,10,1,9,Sayaka Abe,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 317
91862,JAPN0310,JAPN,Variation &amp; Change in Japanese,B,1,5,3,2,Sayaka Abe,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 317
91351,JAPN0401,JAPN,Advanced Japanese,A,1,10,4,6,Kyoko Davis,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 331
91523,JAPN0475,JAPN,Seminar in Japanese Studies,A,1,15,2,13,,MoWe0840,MoWe,0840,0930,MoWe 0840-0930 MBH 331
90578,JAPN0500,JAPN,Independent Project,B,1,99,0,99,Sayaka Abe,Su1900,Su,1900,2029,Su 1900-2029
90579,JAPN0500,JAPN,Independent Project,C,1,99,0,99,Otilia Milutin,Su1900,Su,1900,2029,Su 1900-2029
90581,JAPN0500,JAPN,Independent Project,E,1,99,0,99,Linda White,Su1900,Su,1900,2029,Su 1900-2029
90582,JAPN0500,JAPN,Independent Project,F,1,99,0,99,Kyoko Davis,Su1900,Su,1900,2029,Su 1900-2029
90697,JAPN0500,JAPN,Independent Project,G,1,99,0,99,Masahiro Takahashi,Su1900,Su,1900,2029,Su 1900-2029
90769,JAPN0700,JAPN,Honors Thesis,B,1,99,0,99,Sayaka Abe,Su0800,Su,0800,1659,Su 0800-1659
90770,JAPN0700,JAPN,Honors Thesis,C,1,99,0,99,Otilia Milutin,Su0800,Su,0800,1659,Su 0800-1659
90771,JAPN0700,JAPN,Honors Thesis,D,1,99,0,99,Stephen Snyder,Su0800,Su,0800,1659,Su 0800-1659
90772,JAPN0700,JAPN,Honors Thesis,E,1,99,1,98,Linda White,Su0800,Su,0800,1659,Su 0800-1659
90773,JAPN0700,JAPN,Honors Thesis,F,1,99,0,99,Kyoko Davis,Su0800,Su,0800,1659,Su 0800-1659
92164,JWST0202,JWST,Jewish Midd: Histories,A,1,20,4,16,Adi Livny,We1330,We,1330,1615,We 1330-1615 AXN 103
92820,LATN0301,LATN,Readings in Latin Literature I,A,1,10,6,4,Christopher Star,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 AXT 206
92821,LATN0501,LATN,Adv Readings in Latin III,A,1,5,3,2,Christopher Star,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 AXT 206
91828,LNGT0226,LNGT,Phonetics and Phonology,A,1,25,19,6,Marcos Rohena-Madrazo,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 GFD LCT
93107,LNGT0303,LNGT,Please register via SPAN 0303A,A,1,0,0,0,Brandon Baird,MoWe0815,MoWe,0815,0930,MoWe 0815-0930 AXN 220
91068,LNGT0500,LNGT,Independent Work,C,1,99,0,99,Brandon Baird,Su0800,Su,0800,1659,Su 0800-1659
91069,LNGT0500,LNGT,Independent Work,D,1,99,0,99,Marcos Rohena-Madrazo,Su0800,Su,0800,1659,Su 0800-1659
91561,LNGT0500,LNGT,Independent Work,E,1,99,0,99,Sayaka Abe,Su0800,Su,0800,0850,Su 0800-0850
90349,LITS0510,LITS,Independent Essay Project,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90521,LITS0510,LITS,Independent Essay Project,B,1,99,0,99,Maria Hatjigeorgiou,Su1900,Su,1900,2029,Su 1900-2029
91023,LITS0701,LITS,Independent Reading Course,B,1,99,4,95,Maria Hatjigeorgiou,Su0800,Su,0800,1659,Su 0800-1659
90056,LITS0705,LITS,Senior Colloquium,A,1,12,8,4,Maria Hatjigeorgiou,Mo1930,Mo,1930,2225,Mo 1930-2225 AXT 206
90344,LITS0710,LITS,Senior Honors Essay,B,1,99,0,99,Maria Hatjigeorgiou,Su0800,Su,0800,1659,Su 0800-1659
91888,MATH0102,MATH,Exps/Logs and Applications,A,0.5,24,0,24,,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 WNS 011; We 0945-1100 WNS 011
91889,MATH0103,MATH,Functions,A,0.5,24,0,24,,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 WNS 011; We 0945-1100 WNS 011
91893,MATH0105,MATH,Exponents Logarithms Functions,A,1,24,0,24,,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 WNS 011; We 0945-1100 WNS 011
90089,MATH0121,MATH,Calculus I,A,1,24,10,14,Jacob Madrid,Tu0815,Tu,0815,0930,Tu 0815-0930 WNS 100; MoWeFr 0840-0930 WNS 100
90095,MATH0121,MATH,Calculus I,B,1,24,9,15,Emily Proctor,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 WNS 105; Tu 0945-1100 WNS 105
91685,MATH0121,MATH,Calculus I,C,1,24,18,6,Emily Proctor,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 WNS 105; Tu 1115-1230 WNS 105
90118,MATH0122,MATH,Calculus II,A,1,24,13,11,Jennifer Crodelle,Th0815,Th,0815,0930,Th 0815-0930 MNR 406; MoWeFr 0840-0930 WNS 101
90126,MATH0122,MATH,Calculus II,B,1,20,14,6,Evan Camrud,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 AXN 229; Th 0945-1100 75SHS 203
91543,MATH0122,MATH,Calculus II,C,1,24,13,11,David Dorman,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 WNS 011; Th 1115-1230 WNS 011
91867,MATH0122,MATH,Calculus II,D,1,24,6,18,Daniel Keliher,Th1245,Th,1245,1400,Th 1245-1400 WNS 104; MoWeFr 1310-1400 WNS 104
90129,MATH0200,MATH,Linear Algebra,A,1,24,5,19,Michaela Kubacki,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 WNS 104
90130,MATH0200,MATH,Linear Algebra,B,1,24,7,17,Michaela Kubacki,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 WNS 104
90679,MATH0200,MATH,Linear Algebra,C,1,24,11,13,John Schmitt,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 WNS 100
91247,MATH0200,MATH,Linear Algebra,D,1,24,8,16,John Schmitt,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 WNS 100
90145,MATH0223,MATH,Multivariable Calculus,A,1,24,23,1,Daniel Keliher,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 WNS 105
92088,MATH0223,MATH,Multivariable Calculus,B,1,24,24,0,Emily Proctor,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 WNS 105
91530,MATH0226,MATH,Differential Equations,A,1,18,22,-4,Jacob Madrid,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 WNS 104
92822,MATH0247,MATH,Graph Theory,A,1,18,24,-6,John Schmitt,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 WNS 010
91258,MATH0302,MATH,Abstract Algebra I,A,1,18,18,0,David Dorman,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 WNS 011
91162,MATH0310,MATH,Probability,A,1,18,25,-7,Evan Camrud,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 75SHS 206
92823,MATH0315,MATH,Mathematical Modeling,A,1,15,14,1,Jennifer Crodelle,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MNR 416
90146,MATH0323,MATH,Real Analysis,A,1,18,17,1,Stephen Abbott,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 WNS 011
90421,MATH0500,MATH,Advanced Study,B,1,99,0,99,Stephen Abbott,Su1900,Su,1900,2029,Su 1900-2029
90314,MATH0500,MATH,Advanced Study,C,1,10,0,10,Jennifer Crodelle,Su1900,Su,1900,2029,Su 1900-2029
90510,MATH0500,MATH,Advanced Study,D,1,99,0,99,David Dorman,Su1900,Su,1900,2029,Su 1900-2029
90511,MATH0500,MATH,Advanced Study,E,1,99,0,99,Evan Camrud,Su1900,Su,1900,2029,Su 1900-2029
90513,MATH0500,MATH,Advanced Study,G,1,99,0,99,William Peterson,Su1900,Su,1900,2029,Su 1900-2029
90514,MATH0500,MATH,Advanced Study,H,1,99,0,99,John Schmitt,Su1900,Su,1900,2029,Su 1900-2029
90515,MATH0500,MATH,Advanced Study,I,1,99,0,99,Emily Proctor,Su1900,Su,1900,2029,Su 1900-2029
91209,MATH0500,MATH,Advanced Study,M,1,99,0,99,Michaela Kubacki,Su0800,Su,0800,1659,Su 0800-1659
92825,MATH0723,MATH,Topics in Analysis Seminar,A,1,9,8,1,Stephen Abbott,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MNR 401
92826,MATH0728,MATH,Advanced Numerical Analysis,A,1,9,8,1,Michaela Kubacki,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 WNS 010
91660,MBBC0500,MBBC,Independent Research,A,1,99,1,98,David Allen,Su1900,Su,1900,2029,Su 1900-2029
91674,MBBC0500,MBBC,Independent Research,B,1,99,0,99,Rebekah Keating Godfrey,Su1900,Su,1900,2029,Su 1900-2029
91675,MBBC0500,MBBC,Independent Research,C,1,99,0,99,Catherine Combelles,Su1900,Su,1900,2029,Su 1900-2029
91676,MBBC0500,MBBC,Independent Research,D,1,99,0,99,Lindsay Repka,Su1900,Su,1900,2029,Su 1900-2029
91677,MBBC0500,MBBC,Independent Research,E,1,99,0,99,Grace Spatafora,Su1900,Su,1900,2029,Su 1900-2029
91678,MBBC0500,MBBC,Independent Research,F,1,99,0,99,Jeremy Ward,Su1900,Su,1900,2029,Su 1900-2029
91679,MBBC0500,MBBC,Independent Research,G,1,99,0,99,Susan DeSimone,Su1900,Su,1900,2029,Su 1900-2029
91680,MBBC0500,MBBC,Independent Research,H,1,99,1,98,Gregory Pask,Su1900,Su,1900,2029,Su 1900-2029
91681,MBBC0500,MBBC,Independent Research,I,1,99,0,99,Erin Eggleston,Su1900,Su,1900,2029,Su 1900-2029
91772,MBBC0500,MBBC,Independent Research,J,1,99,0,99,Amanda Crocker,TBA,,,,TBA
92286,MBBC0500,MBBC,Independent Research,K,1,99,0,99,Mark Spritzer,TBA,,,,TBA
91701,MBBC0500,MBBC,Independent Research,N,1,99,0,99,Emily Putnam,Su1900,Su,1900,2029,Su 1900-2029
93082,MBBC0500,MBBC,Independent Research,O,1,99,0,99,Clinton Cave,Su1900,Su,1900,2029,Su 1900-2029
93055,MBBC0500,MBBC,Independent Research,R,1,99,1,98,Kira Rahn,TBA,,,,TBA
91918,MBBC0500,MBBC,Independent Research,U,1,99,1,98,Emma Guiberson,Su0800,Su,0800,1659,Su 0800-1659
92297,MBBC0500,MBBC,Independent Research,W,1,99,0,99,Andrew Swafford,TBA,,,,TBA
92481,MBBC0500,MBBC,Independent Research,X,1,99,1,98,Linamarie Miller,TBA,,,,TBA
93054,MBBC0500,MBBC,Independent Research,Y,1,99,0,99,Erik Solhaug,TBA,,,,TBA
90650,MBBC0700,MBBC,Senior Independent Research,A,1,99,0,99,David Allen,Su0800,Su,0800,1659,Su 0800-1659
90793,MBBC0700,MBBC,Senior Independent Research,B,1,99,1,98,Rebekah Keating Godfrey,Su0800,Su,0800,1659,Su 0800-1659
90685,MBBC0700,MBBC,Senior Independent Research,C,1,3,0,3,Catherine Combelles,Fr1230,Fr,1230,1320,Fr 1230-1320
91060,MBBC0700,MBBC,Senior Independent Research,D,1,99,2,97,Amanda Crocker,MoFr1230,MoFr,1230,1320,MoFr 1230-1320
91061,MBBC0700,MBBC,Senior Independent Research,E,1,99,1,98,Erin Eggleston,WeFr1230,WeFr,1230,1320,WeFr 1230-1320
91062,MBBC0700,MBBC,Senior Independent Research,F,1,99,2,97,Gregory Pask,Fr1230,Fr,1230,1320,Fr 1230-1320
91149,MBBC0700,MBBC,Senior Independent Research,G,1,99,0,99,Lindsay Repka,Su1900,Su,1900,2029,Su 1900-2029
91238,MBBC0700,MBBC,Senior Independent Research,H,1,99,2,97,Grace Spatafora,WeFr1230,WeFr,1230,1320,WeFr 1230-1320
91248,MBBC0700,MBBC,Senior Independent Research,I,1,99,0,99,Jeremy Ward,Su0800,Su,0800,1659,Su 0800-1659
91358,MBBC0700,MBBC,Senior Independent Research,J,1,99,2,97,Mark Spritzer,Su1900,Su,1900,2029,Su 1900-2029
91362,MBBC0700,MBBC,Senior Independent Research,K,1,99,0,99,Richard Bunt,Su0800,Su,0800,1659,Su 0800-1659
91702,MBBC0700,MBBC,Senior Independent Research,N,1,99,0,99,Emily Putnam,Su0800,Su,0800,1659,Su 0800-1659
91746,MBBC0700,MBBC,Senior Independent Research,O,1,99,0,99,Clinton Cave,Su0800,Su,0800,1659,Su 0800-1659
91885,MBBC0700,MBBC,Senior Independent Research,P,1,99,0,99,Michael Linderman,TBA,,,,TBA
93056,MBBC0700,MBBC,Senior Independent Research,R,1,99,0,99,Kira Rahn,TBA,,,,TBA
91511,MBBC0700,MBBC,Senior Independent Research,U,1,99,0,99,Emma Guiberson,Su0800,Su,0800,1659,Su 0800-1659
91916,MBBC0700,MBBC,Senior Independent Research,V,1,99,0,99,Jeremy Ward; Alexander Lyford,TBA,,,,TBA
92298,MBBC0700,MBBC,Senior Independent Research,W,1,99,0,99,Andrew Swafford,TBA,,,,TBA
92482,MBBC0700,MBBC,Senior Independent Research,X,1,99,1,98,Linamarie Miller,TBA,,,,TBA
92483,MBBC0700,MBBC,Senior Independent Research,Y,1,99,0,99,Erik Solhaug,TBA,,,,TBA
93081,MBBC0701,MBBC,Senior Thesis,A,1,99,0,99,David Allen,Su1900,Su,1900,2029,Su 1900-2029
91063,MBBC0701,MBBC,Senior Thesis,B,1,99,0,99,Rebekah Keating Godfrey,Su0800,Su,0800,1659,Su 0800-1659
91064,MBBC0701,MBBC,Senior Thesis,C,1,99,0,99,Catherine Combelles,Fr1230,Fr,1230,1320,Fr 1230-1320
91066,MBBC0701,MBBC,Senior Thesis,E,1,99,0,99,Erin Eggleston,WeFr1230,WeFr,1230,1320,WeFr 1230-1320
91067,MBBC0701,MBBC,Senior Thesis,F,1,99,0,99,Gregory Pask,Fr1230,Fr,1230,1320,Fr 1230-1320
91359,MBBC0701,MBBC,Senior Thesis,G,1,99,0,99,Lindsay Repka,Su1900,Su,1900,2029,Su 1900-2029
91239,MBBC0701,MBBC,Senior Thesis,H,1,99,0,99,Grace Spatafora,WeFr1230,WeFr,1230,1320,WeFr 1230-1320
91546,MBBC0701,MBBC,Senior Thesis,I,1,99,0,99,Jeremy Ward,Fr1230,Fr,1230,1320,Fr 1230-1320
91545,MBBC0701,MBBC,Senior Thesis,J,1,99,0,99,Mark Spritzer,Fr1230,Fr,1230,1320,Fr 1230-1320
91363,MBBC0701,MBBC,Senior Thesis,K,1,99,0,99,Richard Bunt,Su0800,Su,0800,1659,Su 0800-1659
91776,MBBC0701,MBBC,Senior Thesis,N,1,99,0,99,Emily Putnam,Su0800,Su,0800,1659,Su 0800-1659
93083,MBBC0701,MBBC,Senior Thesis,O,1,99,0,99,Clinton Cave,Su1900,Su,1900,2029,Su 1900-2029
91886,MBBC0701,MBBC,Senior Thesis,P,1,99,0,99,Michael Linderman,TBA,,,,TBA
93057,MBBC0701,MBBC,Senior Thesis,R,1,99,0,99,Kira Rahn,TBA,,,,TBA
91547,MBBC0701,MBBC,Senior Thesis,U,1,99,0,99,Emma Guiberson,Su0800,Su,0800,1659,Su 0800-1659
92299,MBBC0701,MBBC,Senior Thesis,W,1,99,0,99,Andrew Swafford,TBA,,,,TBA
92484,MBBC0701,MBBC,Senior Thesis,Y,1,99,0,99,Erik Solhaug,TBA,,,,TBA
92835,MUSC0134,MUSC,What in the World is Music?,A,1,45,13,32,Damascus Kafumbe,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MAC 221
92680,MUSC0160,MUSC,Music Theory I:Practical Tools,A,1,36,12,24,Nicholas Shea,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MAC 221; Fr 1115-1205 MAC 221
93073,MUSC0200,MUSC,Middlebury Afropop Band,A,1,25,1,21,Damascus Kafumbe,TuTh1630,TuTh,1630,1830,TuTh 1630-1830 MAC 221
93074,MUSC0201,MUSC,Middlebury College Choir,A,1,28,0,28,Jeff Buettner,MoWe1630,MoWe,1630,1830,MoWe 1630-1830 MDC CHAPEL
93075,MUSC0202,MUSC,Middlebury College Orchestra,A,1,80,0,80,Evan Bennett,ThSu1900,ThSu,1900,2100,ThSu 1900-2100 MAC CONCRT HL
93076,MUSC0203,MUSC,Middlebury Jazz Ensemble,A,1,20,0,20,Kyle Saulnier,MoWe1630,MoWe,1630,1830,MoWe 1630-1830 MAC 221
90040,MUSC0209,MUSC,Composition I,A,1,15,4,11,Su Tan,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MAC 221
92836,MUSC0209,MUSC,Composition I Discussion,Z,0,15,4,11,Su Tan,We1415,We,1415,1505,We 1415-1505 MAC 221
92837,MUSC0230,MUSC,Topics in Music:Music in Films,A,1,25,22,3,Danielle Simon,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MAC 221
92947,MUSC0233,MUSC,Music and its Afterlives,A,1,25,11,14,Danielle Simon,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MAC 209
92229,MUSC0244,MUSC,African Music Dance &amp; Perform.,A,1,25,7,18,Damascus Kafumbe,MoWe0840,MoWe,0840,1035,MoWe 0840-1035 MAC 221
93062,MUSC0249,MUSC,Your Mind on Music,A,1,15,0,15,Nicholas Shea,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MAC 209
93065,MUSC0309,MUSC,Advanced Composition I,A,1,12,0,12,Su Tan,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MAC 126
90109,MUSC0500,MUSC,Independent Study,C,1,50,0,50,Matthew Quayle,Su1900,Su,1900,2029,Su 1900-2029
90112,MUSC0500,MUSC,Independent Study,E,1,50,0,50,Danielle Simon,Su1900,Su,1900,2029,Su 1900-2029
90456,MUSC0500,MUSC,Independent Study,F,1,50,0,50,Jeff Buettner,Su1900,Su,1900,2029,Su 1900-2029
91798,MUSC0500,MUSC,Independent Study,Z,1,3,0,3,,TBA,,,,TBA
90119,MUSC0704,MUSC,Senior Work,C,1,50,0,50,Matthew Quayle,Su0800,Su,0800,1659,Su 0800-1659
90122,MUSC0704,MUSC,Senior Work,E,1,50,0,50,Danielle Simon,Su0800,Su,0800,1659,Su 0800-1659
90457,MUSC0704,MUSC,Senior Work,F,1,50,0,50,Jeff Buettner,Su0800,Su,0800,1659,Su 0800-1659
93069,MUSCAFRO,MUSC,Middlebury Afropop Band,A,0,25,0,25,Damascus Kafumbe,TuTh1630,TuTh,1630,1830,TuTh 1630-1830 MAC 221
93070,MUSCCHOI,MUSC,Middlebury College Choir,A,0,28,0,28,Jeff Buettner,MoWe1630,MoWe,1630,1830,MoWe 1630-1830 MDC CHAPEL
93072,MUSCJAZZ,MUSC,Middlebury Jazz Ensemble,A,0,20,0,20,Kyle Saulnier,MoWe1630,MoWe,1630,1830,MoWe 1630-1830 MAC 221
93071,MUSCORCH,MUSC,Middlebury College Orchestra,A,0,80,0,80,Evan Bennett,ThSu1900,ThSu,1900,2100,ThSu 1900-2100 MAC CONCRT HL
92830,NSCI0200,NSCI,Pioneers of the Brain,A,1,30,22,8,Clinton Cave,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MBH 104
91595,NSCI0251,NSCI,Cellular/MolecularNeuroscience,A,1,24,24,0,Mark Spritzer,MoWe0815,MoWe,0815,0930,MoWe 0815-0930 MBH 338
91596,NSCI0251,NSCI,Cell/Molecular Lab,Y,0,12,12,0,Mark Spritzer,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 405
91659,NSCI0251,NSCI,Cell/Molecular Lab,Z,0,12,12,0,Mark Spritzer,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 405
91259,NSCI0252,NSCI,Behavioral Neuroscience,A,1,20,20,0,Clarissa Parker,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 411
91260,NSCI0252,NSCI,Behavioral Neuro Lab,Y,0,10,10,0,Clarissa Parker,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 236
91261,NSCI0252,NSCI,Behavioral Neuro Lab,Z,0,10,10,0,Clarissa Parker,Th1330,Th,1330,1615,Th 1330-1615 MBH 236
92917,NSCI0304,NSCI,Neuroethology,A,1,12,7,5,Rebekah Keating Godfrey,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 338
92918,NSCI0304,NSCI,Neuroethology Lab,Z,0,12,7,5,Rebekah Keating Godfrey,Th1330,Th,1330,1615,Th 1330-1615 MBH 405
92831,NSCI0317,NSCI,Biobehavioral Addiction,A,1,25,24,1,Zu Wei Zhai,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 319
92832,NSCI0317,NSCI,Discussion,Z,0,25,24,1,Zu Wei Zhai,Fr0840,Fr,0840,0930,Fr 0840-0930 MBH 319
92260,NSCI0440,NSCI,The Aging Nervous System,A,1,15,13,2,Rebekah Keating Godfrey,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 148
90258,NSCI0500,NSCI,Independent Research,B,1,99,0,99,Jason Arndt,Su1900,Su,1900,2029,Su 1900-2029
90259,NSCI0500,NSCI,Independent Research,C,1,99,0,99,Clinton Cave,Su1900,Su,1900,2029,Su 1900-2029
90260,NSCI0500,NSCI,Independent Research,D,1,99,1,98,Rebekah Keating Godfrey,Su1900,Su,1900,2029,Su 1900-2029
90709,NSCI0500,NSCI,Independent Research,E,1,99,1,98,Amanda Crocker,Su1900,Su,1900,2029,Su 1900-2029
90261,NSCI0500,NSCI,Independent Research,F,1,99,0,99,Kim Cronise,Su1900,Su,1900,2029,Su 1900-2029
90262,NSCI0500,NSCI,Independent Research,G,1,99,0,99,Michael Dash,Su1900,Su,1900,2029,Su 1900-2029
90608,NSCI0500,NSCI,Independent Research,I,1,99,0,99,Matthew Kimble,Su1900,Su,1900,2029,Su 1900-2029
91105,NSCI0500,NSCI,Independent Research,J,1,99,3,96,Clarissa Parker,Su1900,Su,1900,2029,Su 1900-2029
91106,NSCI0500,NSCI,Independent Research,K,1,99,0,99,John Spackman,Su1900,Su,1900,2029,Su 1900-2029
91233,NSCI0500,NSCI,Independent Research,L,1,99,0,99,Mark Spritzer,Fr1230,Fr,1230,1320,Fr 1230-1320
91234,NSCI0500,NSCI,Independent Research,M,1,99,0,99,Zu Wei Zhai,Su1900,Su,1900,2029,Su 1900-2029
91566,NSCI0500,NSCI,Independent Study,N,1,99,1,98,Gregory Pask,Su0800,Su,0800,0850,Su 0800-0850
90710,NSCI0700,NSCI,Senior Research,B,1,99,0,99,Jason Arndt,Su1900,Su,1900,2029,Su 1900-2029
90711,NSCI0700,NSCI,Senior Research,C,1,99,2,97,Clinton Cave,Su1900,Su,1900,2029,Su 1900-2029
90712,NSCI0700,NSCI,Senior Research,D,1,99,3,96,Rebekah Keating Godfrey,Su1900,Su,1900,2029,Su 1900-2029
90713,NSCI0700,NSCI,Senior Research,E,1,99,3,96,Amanda Crocker,Su1900,Su,1900,2029,Su 1900-2029
90714,NSCI0700,NSCI,Senior Research,F,1,99,1,98,Kim Cronise,Su1900,Su,1900,2029,Su 1900-2029
90715,NSCI0700,NSCI,Senior Research,G,1,99,1,98,Michael Dash,Su1900,Su,1900,2029,Su 1900-2029
90716,NSCI0700,NSCI,Senior Research,H,1,99,0,99,Grace Spatafora,Su1900,Su,1900,2029,Su 1900-2029
90717,NSCI0700,NSCI,Senior Research,I,1,99,0,99,Matthew Kimble,Su1900,Su,1900,2029,Su 1900-2029
91107,NSCI0700,NSCI,Senior Research,J,1,99,6,93,Clarissa Parker,Su1900,Su,1900,2029,Su 1900-2029
91108,NSCI0700,NSCI,Senior Research,K,1,99,0,99,John Spackman,Su1900,Su,1900,2029,Su 1900-2029
91192,NSCI0700,NSCI,Senior Research,L,1,99,1,98,Mark Spritzer,TBA,,,,TBA
91235,NSCI0700,NSCI,Senior Research,M,1,99,3,96,Zu Wei Zhai,Su1900,Su,1900,2029,Su 1900-2029
91567,NSCI0700,NSCI,Senior Research,O,1,99,0,99,Gregory Pask,Su1900,Su,1900,2029,Su 1900-2029
92306,NSCI0700,NSCI,Senior Research,P,1,99,0,99,Emma Guiberson,TBA,,,,TBA
90855,NSCI0701,NSCI,Senior Thesis,B,1,99,0,99,Jason Arndt,Su1900,Su,1900,2029,Su 1900-2029
90856,NSCI0701,NSCI,Senior Thesis,C,1,99,0,99,Clinton Cave,Su1900,Su,1900,2029,Su 1900-2029
90857,NSCI0701,NSCI,Senior Thesis,D,1,99,0,99,Rebekah Keating Godfrey,Su1900,Su,1900,2029,Su 1900-2029
90858,NSCI0701,NSCI,Senior Thesis,E,1,99,0,99,Amanda Crocker,Su1900,Su,1900,2029,Su 1900-2029
90859,NSCI0701,NSCI,Senior Thesis,F,1,99,0,99,Kim Cronise,Su1900,Su,1900,2029,Su 1900-2029
90860,NSCI0701,NSCI,Senior Thesis,G,1,99,0,99,Michael Dash,Su1900,Su,1900,2029,Su 1900-2029
90862,NSCI0701,NSCI,Senior Thesis,I,1,99,0,99,Matthew Kimble,Su1900,Su,1900,2029,Su 1900-2029
91109,NSCI0701,NSCI,Senior Thesis,J,1,99,0,99,Clarissa Parker,Su1900,Su,1900,2029,Su 1900-2029
91110,NSCI0701,NSCI,Senior Thesis,K,1,99,0,99,John Spackman,Su1900,Su,1900,2029,Su 1900-2029
91236,NSCI0701,NSCI,Senior Thesis,L,1,99,0,99,Mark Spritzer,Fr1230,Fr,1230,1320,Fr 1230-1320
91237,NSCI0701,NSCI,Senior Thesis,M,1,99,0,99,Zu Wei Zhai,Su1900,Su,1900,2029,Su 1900-2029
92706,PHIL0156,PHIL,Contemporary Moral Issues,A,1,35,25,10,Steven Viner,MoWe1115,MoWe,1115,1205,MoWe 1115-1205 AXT 302
92707,PHIL0156,PHIL,Discussion,X,0,12,9,3,Steven Viner,Fr0945,Fr,0945,1035,Fr 0945-1035 ATA A100
92708,PHIL0156,PHIL,Discussion,Y,0,12,8,4,Steven Viner,Fr1115,Fr,1115,1205,Fr 1115-1205 ATA A100
92709,PHIL0156,PHIL,Discussion,Z,0,11,8,3,Steven Viner,Fr1310,Fr,1310,1400,Fr 1310-1400 AXT 301
92983,PHIL0170,PHIL,Intro to World Philosophy,A,1,40,21,19,John Spackman,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXT 201
